department,salary,averageMonthlyHours,projectCount,satisfaction,evaluation,yearsAtCompany,workAccident,turnover
1,1,272,7,11.0,92.0,4,0,0
5,1,292,5,77.0,98.0,6,0,0
5,1,276,5,84.0,94.0,6,0,0
7,2,269,7,10.0,84.0,4,0,0
7,2,269,5,83.0,90.0,5,0,0
7,2,280,6,11.0,79.0,4,0,0
7,0,280,5,86.0,92.0,5,0,0
7,1,268,2,38.0,56.0,3,0,0
7,2,279,5,11.0,88.0,4,0,0
2,1,277,2,45.0,49.0,3,0,0
3,1,269,7,10.0,85.0,4,0,0
9,1,304,7,9.0,95.0,4,0,0
9,1,275,2,39.0,53.0,3,0,0
9,1,272,2,37.0,47.0,3,1,0
9,1,277,5,81.0,97.0,5,0,0
9,1,275,7,9.0,90.0,4,0,0
8,2,280,7,10.0,88.0,4,0,0
9,2,280,2,39.0,49.0,3,0,0
0,2,268,4,83.0,95.0,5,0,0
0,1,265,2,45.0,57.0,3,0,0
1,1,272,2,43.0,51.0,3,0,0
4,1,288,3,80.0,75.0,2,0,0
7,2,277,6,10.0,86.0,4,0,0
7,2,260,2,10.0,55.0,4,0,0
2,1,295,2,36.0,52.0,3,0,0
9,1,279,2,38.0,50.0,3,0,0
9,1,271,5,78.0,98.0,6,0,0
9,1,277,2,44.0,49.0,3,0,0
8,2,282,2,41.0,46.0,3,1,0
8,2,291,5,72.0,85.0,6,0,0
9,1,267,2,46.0,54.0,3,0,0
4,2,277,7,10.0,90.0,4,0,0
0,1,280,4,34.0,67.0,2,0,0
6,1,269,6,11.0,89.0,5,0,0
6,1,269,2,38.0,56.0,3,0,0
4,1,296,5,82.0,92.0,5,0,0
7,2,282,2,39.0,57.0,3,0,0
7,2,282,2,44.0,53.0,3,0,0
7,2,260,2,43.0,52.0,3,0,0
2,1,272,4,84.0,83.0,5,0,0
3,1,271,2,43.0,48.0,3,0,0
3,1,288,2,37.0,52.0,3,0,0
9,1,259,4,74.0,97.0,5,0,0
9,1,291,5,73.0,97.0,5,0,0
9,1,272,2,37.0,47.0,3,0,0
8,2,282,4,58.0,62.0,3,0,0
8,2,272,2,40.0,54.0,3,0,0
8,2,279,5,51.0,83.0,4,0,0
8,2,288,2,46.0,50.0,3,0,0
9,2,290,2,45.0,54.0,3,0,0
0,2,286,2,46.0,50.0,3,0,0
6,1,275,2,39.0,45.0,3,0,0
6,1,272,6,9.0,88.0,4,0,0
6,1,277,6,9.0,77.0,4,0,0
0,1,275,2,37.0,51.0,3,0,0
1,1,302,7,10.0,89.0,4,0,0
1,2,266,4,77.0,100.0,5,0,0
7,2,285,5,79.0,86.0,5,0,0
5,2,265,2,43.0,55.0,3,0,0
7,2,264,2,38.0,53.0,3,0,0
7,2,263,5,77.0,91.0,6,0,0
7,0,298,2,44.0,50.0,3,0,0
7,0,279,2,39.0,46.0,3,0,0
2,0,268,5,78.0,89.0,6,0,0
3,0,287,6,10.0,79.0,5,0,0
3,1,292,5,10.0,77.0,4,0,0
3,1,265,5,75.0,85.0,5,0,0
9,1,272,6,46.0,62.0,3,0,0
9,1,257,4,91.0,97.0,6,0,0
9,1,261,6,10.0,92.0,4,0,0
9,1,271,3,72.0,60.0,5,0,0
8,2,261,6,11.0,95.0,4,0,0
9,2,252,6,11.0,94.0,4,0,0
6,1,272,2,46.0,57.0,3,0,0
0,1,270,2,37.0,46.0,3,0,0
1,1,283,2,46.0,50.0,3,0,0
1,1,275,2,43.0,57.0,3,0,0
5,2,257,6,11.0,82.0,4,0,0
5,2,282,5,73.0,89.0,6,0,0
7,2,273,2,43.0,47.0,3,0,0
7,2,260,5,86.0,100.0,5,0,0
7,2,270,6,10.0,83.0,4,0,0
7,2,285,2,40.0,49.0,3,0,0
7,2,279,7,11.0,87.0,4,0,0
7,2,278,3,86.0,98.0,5,0,0
7,2,279,3,42.0,100.0,3,0,0
7,2,259,4,79.0,84.0,5,0,0
7,1,274,7,10.0,96.0,4,0,0
2,2,280,7,9.0,92.0,4,0,0
3,2,293,6,9.0,82.0,4,0,0
9,1,261,4,87.0,100.0,5,0,0
9,0,268,2,36.0,49.0,3,0,0
8,0,270,3,42.0,75.0,4,0,0
8,0,264,5,84.0,86.0,5,0,0
0,0,276,6,10.0,83.0,4,0,0
0,2,274,3,78.0,71.0,5,0,0
6,2,274,3,35.0,99.0,4,0,0
6,1,278,7,10.0,81.0,4,0,0
0,1,289,6,11.0,80.0,4,0,0
5,1,282,2,43.0,48.0,3,0,0
8,1,269,2,38.0,45.0,3,0,0
7,2,279,2,46.0,54.0,3,0,0
7,2,266,4,89.0,82.0,5,0,0
7,2,297,2,45.0,50.0,3,0,0
7,2,273,2,44.0,53.0,3,0,0
7,2,271,5,74.0,54.0,3,0,0
7,2,272,2,45.0,54.0,3,0,0
7,0,280,4,79.0,93.0,5,0,0
9,0,282,5,79.0,91.0,5,0,0
9,1,282,6,11.0,87.0,4,0,0
9,1,273,2,42.0,48.0,3,0,0
9,0,272,6,64.0,90.0,2,0,0
9,1,280,2,40.0,55.0,3,0,0
9,1,279,5,84.0,98.0,5,0,0
9,1,288,5,73.0,92.0,5,0,0
8,1,286,2,40.0,51.0,3,0,0
8,1,266,2,36.0,45.0,3,0,0
8,2,291,2,43.0,47.0,3,0,0
8,2,262,6,11.0,78.0,4,0,0
8,2,270,5,91.0,100.0,6,0,0
9,2,287,5,80.0,100.0,5,0,0
9,2,266,2,42.0,49.0,3,0,0
4,2,276,4,31.0,87.0,3,0,0
6,1,266,2,44.0,47.0,3,0,0
1,1,274,2,38.0,54.0,3,0,0
1,1,284,2,45.0,56.0,3,0,0
7,1,274,2,43.0,46.0,3,0,0
8,1,284,2,45.0,46.0,3,1,0
9,1,257,2,43.0,57.0,3,0,0
7,1,270,2,43.0,49.0,3,0,0
7,1,272,6,9.0,83.0,4,0,0
7,2,272,2,43.0,47.0,3,0,0
7,2,279,4,79.0,94.0,5,0,0
7,2,281,3,85.0,58.0,2,0,0
7,1,287,2,38.0,45.0,3,0,0
3,1,269,7,11.0,92.0,4,0,0
9,1,273,5,83.0,99.0,5,0,0
9,1,253,4,81.0,91.0,5,0,0
8,1,281,2,42.0,56.0,3,0,0
8,1,292,6,11.0,87.0,4,0,0
8,1,292,7,11.0,85.0,4,0,0
8,2,287,7,10.0,89.0,4,0,0
8,2,272,5,50.0,54.0,4,0,0
9,2,267,2,44.0,49.0,3,0,0
0,2,268,6,11.0,90.0,4,0,0
0,1,278,2,39.0,52.0,3,0,0
6,2,267,6,11.0,78.0,4,0,0
6,2,282,2,36.0,50.0,3,0,0
0,1,280,2,43.0,51.0,3,0,0
1,1,284,2,40.0,50.0,3,0,0
5,1,274,4,86.0,84.0,6,0,0
7,1,277,2,38.0,49.0,3,0,0
7,2,271,2,46.0,45.0,3,0,0
7,2,269,2,37.0,57.0,3,0,0
3,2,272,2,43.0,52.0,3,0,0
9,1,268,5,66.0,93.0,5,0,0
9,1,275,2,37.0,48.0,3,0,0
8,1,287,5,77.0,92.0,5,0,0
8,2,275,2,38.0,55.0,3,0,0
9,2,275,2,39.0,54.0,3,0,0
9,2,271,2,41.0,55.0,3,0,0
0,2,266,7,10.0,90.0,4,0,0
6,2,291,6,9.0,93.0,4,0,0
1,1,277,2,41.0,47.0,3,0,0
2,1,284,2,39.0,46.0,3,0,0
4,1,283,4,83.0,99.0,5,0,0
7,1,280,3,9.0,87.0,2,0,0
7,1,286,5,75.0,81.0,5,0,0
7,1,282,2,44.0,54.0,3,0,0
7,2,271,6,10.0,84.0,5,0,0
7,2,289,2,42.0,46.0,3,0,0
7,2,262,6,10.0,83.0,4,0,0
7,0,280,6,10.0,86.0,4,0,0
3,2,272,4,31.0,77.0,3,0,0
9,1,268,2,42.0,54.0,3,0,0
9,1,294,2,38.0,50.0,3,0,0
9,1,286,2,39.0,57.0,3,0,0
8,2,271,6,10.0,97.0,5,0,0
0,2,280,6,11.0,93.0,4,0,0
6,2,270,7,10.0,92.0,4,0,0
1,1,269,7,11.0,90.0,4,0,0
1,1,282,3,44.0,65.0,4,0,0
1,1,278,4,91.0,96.0,5,0,0
7,1,250,4,72.0,100.0,5,0,0
2,1,276,3,66.0,66.0,3,0,0
5,2,288,6,20.0,69.0,4,0,0
7,2,275,3,97.0,78.0,3,1,0
7,2,268,2,59.0,73.0,3,0,0
7,2,285,4,88.0,60.0,2,0,0
7,2,280,4,16.0,73.0,2,0,0
9,0,276,3,61.0,96.0,3,0,0
9,0,268,4,52.0,79.0,3,0,0
9,1,274,4,82.0,49.0,4,0,0
9,1,252,5,75.0,94.0,2,0,0
8,1,265,4,62.0,50.0,2,0,0
8,1,271,3,91.0,88.0,2,0,0
8,1,262,2,61.0,98.0,4,0,0
0,2,269,3,79.0,77.0,6,1,0
0,2,268,4,90.0,93.0,3,1,0
0,2,254,3,75.0,83.0,3,0,0
0,0,284,4,81.0,64.0,3,0,0
1,0,279,3,59.0,88.0,2,0,0
1,0,286,3,56.0,83.0,3,1,0
5,2,260,5,98.0,79.0,4,0,0
7,2,291,4,59.0,72.0,4,0,0
7,2,282,4,61.0,67.0,3,0,0
7,2,256,4,78.0,70.0,3,0,0
7,2,256,5,55.0,93.0,3,0,0
7,2,286,4,20.0,97.0,5,0,0
7,2,273,2,79.0,44.0,3,0,0
7,2,255,4,52.0,98.0,3,0,0
2,2,275,4,97.0,52.0,3,0,0
2,0,270,4,63.0,94.0,3,0,0
3,2,281,3,85.0,99.0,2,0,0
3,2,276,3,59.0,74.0,3,0,0
9,2,295,3,64.0,60.0,3,0,0
8,1,263,3,80.0,67.0,3,1,0
0,2,275,3,61.0,75.0,3,0,0
0,2,276,3,87.0,61.0,2,0,0
6,2,272,3,75.0,59.0,3,1,0
6,0,266,4,96.0,51.0,3,0,0
1,2,274,3,75.0,92.0,3,0,0
1,2,281,4,19.0,58.0,5,0,0
1,2,282,4,52.0,97.0,3,0,0
1,2,266,3,60.0,60.0,3,0,0
9,1,272,4,90.0,81.0,3,0,0
7,1,270,3,89.0,92.0,2,0,0
7,1,278,4,54.0,93.0,2,1,0
7,1,263,3,99.0,55.0,3,0,0
7,1,282,4,66.0,56.0,3,0,0
7,2,273,4,92.0,64.0,2,0,0
7,0,284,4,19.0,72.0,3,0,0
7,2,273,5,39.0,37.0,4,0,0
2,2,261,3,41.0,68.0,4,0,0
3,1,292,3,60.0,49.0,2,0,0
9,2,278,4,95.0,54.0,4,0,0
8,0,274,2,51.0,87.0,4,0,0
8,1,271,2,54.0,74.0,3,0,0
8,1,286,5,16.0,54.0,5,0,0
8,1,269,3,98.0,77.0,2,0,0
0,2,288,3,65.0,75.0,3,0,0
6,2,281,3,38.0,50.0,3,0,0
6,2,279,4,95.0,71.0,4,0,0
1,0,265,5,60.0,62.0,2,0,0
5,2,258,3,78.0,91.0,2,0,0
8,1,279,6,19.0,63.0,6,0,0
5,1,287,4,56.0,99.0,3,0,0
7,1,268,4,21.0,71.0,2,0,0
7,1,289,3,83.0,71.0,4,0,0
7,1,274,3,50.0,64.0,2,1,0
2,2,259,5,74.0,87.0,3,0,0
9,1,276,4,75.0,83.0,4,0,0
9,1,270,4,85.0,66.0,4,0,0
8,1,283,3,93.0,59.0,2,0,0
8,1,260,3,76.0,70.0,2,0,0
8,1,278,3,91.0,78.0,3,1,0
9,1,265,6,22.0,54.0,4,0,0
0,2,291,5,78.0,52.0,3,1,0
1,2,269,4,53.0,80.0,3,1,0
1,2,278,4,58.0,69.0,3,0,0
5,2,282,3,99.0,81.0,2,0,0
8,1,294,4,62.0,64.0,3,0,0
5,1,271,3,59.0,69.0,3,0,0
7,1,277,5,13.0,76.0,4,0,0
7,1,270,4,19.0,63.0,6,0,0
7,1,280,2,94.0,99.0,4,0,0
7,2,293,4,53.0,96.0,2,0,0
7,2,272,5,96.0,85.0,2,0,0
7,2,283,4,62.0,87.0,3,1,0
2,2,278,4,81.0,86.0,3,0,0
3,2,259,4,63.0,78.0,3,0,0
9,1,277,5,92.0,68.0,4,0,0
9,1,262,4,83.0,74.0,2,0,0
9,1,269,5,49.0,37.0,3,0,0
8,1,287,4,80.0,66.0,3,0,0
8,1,274,4,54.0,76.0,2,0,0
8,1,282,3,37.0,72.0,2,1,0
8,1,277,5,93.0,56.0,3,0,0
9,1,291,5,88.0,99.0,2,0,0
6,2,267,3,79.0,87.0,2,0,0
6,2,260,4,65.0,88.0,3,0,0
0,2,286,4,72.0,70.0,3,0,0
1,0,291,3,58.0,49.0,3,0,0
1,1,283,2,37.0,51.0,3,0,0
1,2,282,4,87.0,97.0,3,0,0
7,2,267,6,63.0,72.0,4,0,0
9,1,290,3,72.0,79.0,3,0,0
7,1,278,3,36.0,55.0,3,0,0
7,2,282,4,96.0,70.0,3,0,0
7,2,285,2,52.0,37.0,2,0,0
7,2,254,5,16.0,83.0,4,0,0
3,2,289,4,63.0,55.0,3,1,0
9,2,272,5,92.0,76.0,3,1,0
9,2,264,4,82.0,49.0,2,0,0
9,1,287,4,18.0,54.0,5,0,0
9,1,295,4,73.0,48.0,2,0,0
8,1,263,5,44.0,61.0,6,0,0
8,1,267,4,73.0,62.0,4,0,0
8,1,281,4,62.0,95.0,2,0,0
8,1,262,4,94.0,80.0,3,1,0
9,1,276,4,76.0,74.0,3,0,0
9,1,274,4,89.0,49.0,3,0,0
0,2,263,5,90.0,88.0,2,0,0
6,2,266,5,100.0,93.0,2,0,0
6,2,291,3,71.0,90.0,3,0,0
1,0,281,4,73.0,97.0,3,0,0
5,1,290,5,97.0,90.0,3,0,0
7,2,289,4,60.0,59.0,3,0,0
7,2,280,3,82.0,67.0,3,0,0
7,2,276,4,95.0,48.0,2,0,0
7,2,255,5,88.0,65.0,3,0,0
7,2,269,3,79.0,49.0,3,0,0
3,2,284,4,52.0,96.0,2,0,0
3,2,285,3,22.0,61.0,5,0,0
9,0,277,5,59.0,96.0,3,0,0
9,0,258,2,84.0,64.0,3,0,0
9,0,288,3,54.0,41.0,3,0,0
8,1,265,4,100.0,86.0,4,0,0
8,1,269,3,93.0,59.0,2,1,0
0,1,281,3,96.0,55.0,4,1,0
0,2,266,5,56.0,41.0,3,0,0
6,2,280,5,49.0,66.0,3,0,0
6,2,296,4,89.0,51.0,3,1,0
1,2,272,3,57.0,91.0,2,0,0
2,0,277,3,96.0,64.0,2,0,0
9,0,270,5,65.0,89.0,3,1,0
4,0,289,5,14.0,66.0,4,1,0
5,0,274,3,64.0,49.0,3,0,0
7,1,267,3,98.0,91.0,2,1,0
7,1,270,4,71.0,59.0,2,0,0
7,2,290,5,96.0,49.0,3,0,0
7,2,277,4,90.0,57.0,3,1,0
2,2,278,3,52.0,96.0,3,1,0
2,2,279,4,78.0,98.0,2,1,0
3,2,267,4,62.0,69.0,3,0,0
9,2,283,4,60.0,80.0,2,0,0
9,2,276,3,82.0,62.0,6,0,0
9,2,271,3,52.0,55.0,2,0,0
8,2,280,5,13.0,84.0,5,0,0
8,2,266,3,97.0,93.0,2,0,0
8,1,277,4,63.0,90.0,3,0,0
8,1,286,5,68.0,78.0,3,0,0
9,1,274,4,74.0,83.0,3,0,0
9,0,274,4,89.0,57.0,4,0,0
9,1,263,5,28.0,95.0,3,0,0
6,2,271,3,61.0,90.0,3,0,0
1,2,275,3,67.0,49.0,3,0,0
1,2,261,3,86.0,64.0,4,0,0
5,0,305,3,87.0,93.0,2,0,0
5,2,292,4,70.0,95.0,3,0,0
5,2,250,3,68.0,84.0,3,0,0
7,1,274,5,69.0,75.0,3,0,0
7,1,273,3,97.0,83.0,2,0,0
7,1,273,4,62.0,89.0,2,0,0
7,0,281,3,55.0,87.0,2,0,0
3,2,273,3,61.0,73.0,3,0,0
9,2,277,3,15.0,81.0,5,0,0
8,2,291,3,84.0,86.0,3,0,0
8,2,259,5,87.0,64.0,2,1,0
8,1,265,4,93.0,86.0,4,0,0
8,0,272,6,14.0,73.0,5,0,0
9,1,291,3,96.0,70.0,3,0,0
0,1,281,2,41.0,63.0,2,0,0
6,1,268,6,84.0,96.0,5,0,0
6,2,274,5,94.0,69.0,2,0,0
1,2,273,6,60.0,86.0,6,0,0
4,2,299,4,70.0,73.0,3,0,0
7,1,289,4,29.0,91.0,4,0,0
7,1,263,2,31.0,51.0,3,0,0
7,1,274,3,73.0,99.0,3,0,0
7,1,285,5,51.0,52.0,3,1,0
2,1,275,4,58.0,77.0,3,0,0
3,2,273,3,59.0,97.0,3,0,0
3,2,283,3,95.0,90.0,2,0,0
9,2,270,3,84.0,93.0,3,0,0
9,2,268,3,28.0,37.0,4,1,0
8,1,275,4,94.0,52.0,6,1,0
8,1,264,4,49.0,59.0,4,0,0
9,1,279,4,72.0,50.0,2,1,0
0,1,279,5,19.0,85.0,3,0,0
6,1,273,3,83.0,95.0,2,0,0
1,2,268,4,79.0,92.0,2,1,0
1,2,275,3,72.0,61.0,3,0,0
1,2,283,4,97.0,74.0,2,0,0
1,2,269,4,92.0,83.0,4,0,0
1,2,279,3,95.0,53.0,3,0,0
5,2,274,4,76.0,64.0,2,0,0
7,2,286,5,24.0,62.0,4,0,0
5,2,282,4,89.0,99.0,2,0,0
7,1,275,5,69.0,63.0,4,0,0
7,1,268,3,92.0,98.0,3,0,0
7,1,286,4,79.0,61.0,2,0,0
7,1,272,4,87.0,94.0,3,0,0
9,2,288,5,89.0,88.0,2,1,0
9,2,270,5,75.0,77.0,4,0,0
9,2,284,4,78.0,60.0,3,0,0
9,2,277,5,13.0,62.0,3,0,0
9,2,281,3,94.0,86.0,3,1,0
9,1,283,4,94.0,88.0,2,0,0
0,1,267,5,67.0,60.0,6,0,0
0,1,270,5,60.0,73.0,3,0,0
0,1,269,4,62.0,94.0,4,0,0
6,1,277,2,38.0,52.0,3,0,0
0,2,286,4,80.0,77.0,3,0,0
1,2,283,3,61.0,42.0,2,0,0
8,1,290,4,61.0,56.0,3,0,0
7,1,273,4,66.0,80.0,3,0,0
7,1,272,3,56.0,74.0,2,0,0
3,2,287,4,100.0,55.0,4,1,0
3,2,286,3,73.0,86.0,4,0,0
9,2,259,4,60.0,66.0,4,0,0
9,2,274,5,78.0,59.0,3,0,0
9,2,278,3,48.0,53.0,4,0,0
8,2,279,4,90.0,77.0,2,0,0
8,1,262,4,16.0,76.0,4,0,0
8,1,269,3,50.0,75.0,2,0,0
8,1,277,3,66.0,65.0,3,1,0
9,1,273,2,44.0,37.0,2,0,0
4,1,290,4,95.0,67.0,3,0,0
6,1,281,3,90.0,65.0,2,0,0
1,2,288,4,27.0,48.0,2,0,0
8,0,263,6,51.0,74.0,3,0,0
4,2,284,3,68.0,76.0,4,0,0
7,1,269,5,97.0,93.0,2,1,0
7,2,266,4,91.0,75.0,3,1,0
7,2,264,5,76.0,88.0,4,0,0
7,2,294,4,88.0,61.0,4,1,0
7,2,261,4,83.0,73.0,2,0,0
2,2,279,3,78.0,54.0,3,0,0
3,2,270,2,52.0,38.0,3,0,0
9,2,274,4,63.0,49.0,3,0,0
8,0,249,3,90.0,74.0,3,0,0
8,0,251,3,48.0,58.0,3,0,0
8,0,275,5,70.0,60.0,3,0,0
8,1,277,4,68.0,66.0,3,0,0
8,1,278,3,70.0,87.0,2,0,0
9,1,272,3,77.0,50.0,3,0,0
4,1,279,3,73.0,93.0,2,0,0
6,1,278,4,87.0,48.0,3,0,0
1,2,273,3,65.0,98.0,2,0,0
9,0,261,2,62.0,70.0,3,0,0
7,1,282,3,53.0,51.0,2,1,0
7,2,297,5,59.0,39.0,4,0,0
2,2,272,2,87.0,72.0,3,0,0
9,2,292,3,47.0,53.0,4,0,0
9,1,287,3,96.0,81.0,3,0,0
9,1,268,3,79.0,74.0,3,0,0
0,1,273,3,84.0,60.0,3,1,0
0,0,286,3,68.0,49.0,3,1,0
0,0,273,4,86.0,66.0,3,0,0
6,1,268,5,73.0,98.0,2,0,0
6,1,267,2,90.0,67.0,4,0,0
6,1,278,3,63.0,64.0,3,0,0
1,2,280,3,71.0,72.0,2,0,0
4,2,266,5,71.0,68.0,3,0,0
7,2,272,4,95.0,62.0,2,0,0
7,1,279,4,51.0,86.0,3,1,0
7,1,279,4,77.0,91.0,3,0,0
7,1,281,3,48.0,51.0,3,0,0
2,1,271,2,93.0,91.0,2,1,0
2,1,283,4,83.0,86.0,4,0,0
3,0,287,5,61.0,73.0,4,0,0
9,2,270,4,97.0,89.0,2,0,0
9,2,286,3,50.0,81.0,2,0,0
9,2,277,3,84.0,54.0,3,0,0
8,2,285,4,58.0,38.0,5,0,0
8,2,282,3,59.0,72.0,3,0,0
8,0,274,3,77.0,83.0,3,0,0
9,1,272,4,78.0,40.0,5,1,0
0,0,289,4,60.0,96.0,3,1,0
0,1,266,4,53.0,77.0,2,1,0
6,1,269,3,73.0,69.0,2,0,0
0,1,294,3,76.0,94.0,3,0,0
1,2,280,6,12.0,61.0,3,0,0
9,2,289,3,20.0,98.0,6,0,0
7,2,278,4,50.0,77.0,3,0,0
7,1,268,5,79.0,65.0,2,1,0
7,1,275,3,96.0,68.0,2,0,0
7,1,267,5,26.0,69.0,2,0,0
7,1,286,4,80.0,72.0,3,0,0
2,1,267,3,43.0,71.0,2,0,0
3,1,270,4,87.0,71.0,2,0,0
3,1,266,4,63.0,75.0,4,0,0
3,2,256,3,58.0,48.0,3,1,0
9,2,282,4,20.0,42.0,5,0,0
9,2,284,4,62.0,71.0,3,0,0
9,2,299,5,91.0,94.0,3,0,0
9,2,277,3,66.0,91.0,4,0,0
8,1,272,3,53.0,81.0,2,0,0
8,1,268,5,52.0,98.0,2,1,0
8,1,273,6,100.0,88.0,4,0,0
4,1,256,4,73.0,67.0,3,0,0
0,1,280,3,65.0,67.0,2,1,0
0,1,286,5,50.0,95.0,3,0,0
6,1,260,4,94.0,59.0,2,0,0
6,1,263,5,48.0,86.0,4,0,0
1,2,277,5,67.0,87.0,2,0,0
4,2,270,4,73.0,94.0,3,0,0
7,2,279,4,63.0,71.0,2,0,0
7,2,276,4,84.0,84.0,3,0,0
7,1,287,6,20.0,94.0,5,0,0
7,1,266,3,76.0,57.0,3,1,0
7,1,282,3,55.0,54.0,2,0,0
7,1,279,4,80.0,55.0,2,1,0
7,1,262,3,64.0,91.0,3,1,0
7,1,256,5,59.0,97.0,6,0,0
2,1,271,3,92.0,98.0,3,0,0
9,1,273,3,75.0,76.0,2,1,0
9,2,280,5,69.0,74.0,2,0,0
9,2,277,3,82.0,93.0,3,0,0
8,2,284,3,88.0,85.0,3,0,0
8,0,282,3,89.0,91.0,2,0,0
8,2,271,5,100.0,79.0,5,0,0
8,1,291,4,66.0,91.0,2,1,0
8,1,280,3,76.0,92.0,2,0,0
0,1,284,5,80.0,62.0,4,1,0
6,1,281,4,58.0,86.0,2,0,0
6,1,272,3,73.0,93.0,3,0,0
5,2,270,5,100.0,73.0,3,1,0
7,2,277,4,18.0,90.0,4,0,0
7,1,274,2,47.0,46.0,2,0,0
7,1,281,4,92.0,64.0,4,0,0
7,1,281,4,51.0,50.0,3,0,0
7,1,268,4,81.0,62.0,4,0,0
7,1,272,3,52.0,57.0,3,0,0
2,1,286,3,95.0,96.0,3,0,0
3,1,269,4,93.0,64.0,3,0,0
9,2,281,4,98.0,67.0,6,0,0
8,1,289,4,79.0,79.0,2,0,0
8,1,273,4,99.0,73.0,4,0,0
4,1,291,5,64.0,90.0,3,0,0
6,1,278,3,54.0,44.0,2,0,0
1,1,273,4,79.0,59.0,2,0,0
1,2,263,4,55.0,98.0,2,1,0
1,2,282,4,18.0,81.0,4,0,0
7,2,284,4,56.0,81.0,3,1,0
5,2,269,2,92.0,67.0,2,0,0
7,2,276,4,99.0,75.0,2,0,0
7,2,257,4,77.0,85.0,2,0,0
7,2,290,3,49.0,52.0,2,0,0
3,2,279,3,98.0,58.0,3,0,0
9,2,257,6,18.0,54.0,5,1,0
9,2,277,4,80.0,82.0,4,0,0
9,2,261,5,81.0,77.0,2,0,0
9,2,282,5,13.0,61.0,5,0,0
9,2,268,3,58.0,97.0,4,1,0
9,2,287,4,75.0,63.0,3,0,0
8,0,272,4,80.0,94.0,4,0,0
4,0,290,4,78.0,60.0,2,0,0
0,1,284,5,92.0,60.0,3,1,0
0,1,271,5,85.0,98.0,3,0,0
6,1,293,3,52.0,63.0,3,0,0
6,1,275,3,95.0,84.0,3,1,0
6,1,294,5,81.0,92.0,3,0,0
1,1,266,6,16.0,82.0,4,1,0
5,2,269,3,91.0,74.0,2,0,0
8,2,279,4,62.0,51.0,3,0,0
4,2,286,5,24.0,42.0,5,0,0
7,2,277,3,88.0,51.0,3,0,0
7,2,277,3,94.0,73.0,3,0,0
7,0,253,5,76.0,79.0,4,0,0
7,0,265,3,49.0,67.0,2,0,0
7,0,270,4,93.0,90.0,4,0,0
7,1,292,4,92.0,66.0,3,0,0
2,2,271,4,19.0,94.0,5,0,0
9,2,294,3,66.0,76.0,3,0,0
9,2,268,4,16.0,94.0,6,0,0
9,2,278,5,83.0,99.0,3,0,0
8,2,277,3,69.0,53.0,3,0,0
8,1,276,3,82.0,53.0,3,1,0
8,2,292,5,88.0,72.0,2,0,0
4,2,268,4,31.0,42.0,4,0,0
0,2,278,4,83.0,49.0,2,0,0
0,1,284,5,94.0,52.0,3,0,0
0,1,296,5,65.0,79.0,3,0,0
6,1,277,4,60.0,60.0,3,0,0
1,0,286,3,52.0,43.0,3,0,0
7,2,261,4,66.0,89.0,4,0,0
7,1,297,4,87.0,87.0,3,0,0
3,1,269,5,20.0,99.0,3,1,0
9,1,273,4,63.0,91.0,3,1,0
9,2,285,4,69.0,98.0,3,0,0
9,0,265,3,48.0,61.0,3,0,0
9,2,278,4,80.0,80.0,4,0,0
8,1,258,5,89.0,74.0,6,0,0
8,2,284,3,67.0,63.0,3,0,0
9,2,281,6,37.0,86.0,3,0,0
9,2,278,5,93.0,61.0,3,0,0
6,1,284,3,69.0,52.0,3,0,0
6,0,270,4,16.0,61.0,6,0,0
1,1,288,3,81.0,55.0,2,1,0
9,2,284,5,97.0,63.0,2,0,0
5,2,287,4,77.0,59.0,2,0,0
7,2,279,2,75.0,78.0,3,0,0
7,1,275,3,88.0,82.0,3,0,0
7,2,274,5,43.0,51.0,4,0,0
7,2,275,4,99.0,99.0,4,0,0
7,2,293,5,59.0,65.0,3,0,0
7,1,287,4,89.0,71.0,3,0,0
7,1,257,3,54.0,73.0,3,0,0
7,1,248,4,32.0,86.0,4,0,0
2,1,278,6,17.0,55.0,6,0,0
2,1,251,3,78.0,55.0,3,0,0
9,1,279,3,73.0,68.0,5,0,0
9,1,275,2,65.0,76.0,5,0,0
9,1,288,4,80.0,71.0,4,0,0
8,2,270,3,61.0,86.0,3,0,0
8,2,273,3,67.0,49.0,3,0,0
8,2,255,3,63.0,57.0,3,0,0
8,2,281,4,51.0,58.0,2,1,0
8,1,280,5,82.0,59.0,3,0,0
0,1,279,5,79.0,67.0,2,0,0
0,1,283,2,49.0,60.0,5,0,0
6,1,275,3,70.0,59.0,3,0,0
6,1,252,3,13.0,50.0,5,0,0
0,1,266,5,83.0,52.0,3,0,0
1,1,269,3,83.0,91.0,3,0,0
7,1,263,5,19.0,83.0,4,0,0
7,2,262,5,80.0,81.0,2,1,0
7,2,267,2,49.0,67.0,8,0,0
7,2,259,3,92.0,99.0,8,0,0
7,1,285,4,81.0,55.0,8,0,0
7,1,284,3,62.0,91.0,8,0,0
2,1,268,3,21.0,70.0,8,0,0
2,1,287,5,95.0,74.0,6,0,0
3,1,300,4,51.0,80.0,6,0,0
9,1,278,3,52.0,89.0,6,0,0
8,2,274,3,64.0,56.0,6,0,0
8,2,281,4,62.0,79.0,6,0,0
0,1,262,5,73.0,88.0,4,1,0
1,1,287,4,32.0,86.0,5,0,0
1,1,270,2,78.0,96.0,3,0,0
1,1,273,4,65.0,91.0,2,1,0
7,2,270,4,56.0,92.0,3,0,0
